3, 181
3, 181
2, 153
2, 147
20, 180
3, 142
3, 156
4, 177
2, 159
4, 143
2, 203
11, 210
11, 204
8, 199
80, 226
121, 214
10, 167
19, 190
16, 216
4, 204
2, 208
2, 183
3, 189
10, 179
4, 217
4, 228
2, 207
2, 197
2, 214
2, 207
2, 215
12, 262
7, 256
14, 235
40, 246
34, 237
30, 226
3, 244
2, 256
1, 227
1, 233
1, 176
14, 176
22, 187
79, 175
141, 256
115, 255
94, 264
18, 251
20, 237
12, 239
75, 187
72, 177
206, 213
357, 178
69, 226
11, 202
4, 204
4, 196
15, 189
2, 157
2, 147
11, 159
11, 149
8, 143
1, 186
1, 177
2, 174
2, 160
2, 170
2, 177
10, 204
21, 231
3, 184
5, 186
5, 180
5, 181
1, 155
7, 151
10, 181
14, 176
17, 200
7, 173
5, 156
7, 162
35, 157
6, 190
85, 228
15, 209
4, 191
94, 188
14, 166
4, 185
6, 202
11, 232
6, 220
9, 214
9, 217
2, 201
4, 239
6, 238
6, 246
6, 223
12, 228
21, 261
26, 242
26, 230
16, 209
16, 197
8, 199
32, 204
15, 176
21, 198
16, 192
4, 140
2, 155
4, 163
3, 173
12, 206
6, 236
6, 242
5, 260
5, 266
3, 255
3, 255
3, 182
4, 177
2, 144
4, 157
37, 186
9, 194
17, 235
7, 229
74, 204
27, 201
20, 208
2, 186
2, 200
22, 197
3, 218
10, 227
68, 242
14, 252
17, 237
17, 228
25, 243
4, 224
7, 180
12, 179
8, 188
68, 200
76, 207
66, 226
102, 206
74, 217
50, 207
19, 204
7, 208
7, 200
7, 185
4, 171
11, 204
17, 228
38, 231
61, 234
62, 254
83, 251
86, 228
43, 229
3, 201
14, 185
22, 187
6, 167
2, 163
5, 162
5, 186
3, 185
15, 200
9, 213
5, 212
2, 205
4, 210
8, 214
10, 216
5, 192
8, 172
5, 189
8, 228
6, 220
6, 253
6, 232
7, 234
5, 231
4, 210
14, 222
45, 247
25, 227
19, 205
20, 201
26, 202
36, 201
5, 201
3, 183
6, 171
4, 157
7, 155
2, 131
4, 179
2, 176
2, 173
2, 162
2, 208
2, 233
2, 225
2, 234
2, 198
2, 183
14, 206
5, 208
89, 190
118, 227
40, 209
21, 196
83, 232
96, 237
62, 171
8, 180
10, 182
15, 171
18, 212
49, 145
57, 201
16, 222
3, 150
1, 135
1, 141
1, 133
1, 146
1, 167
2, 190
3, 191
2, 197
5, 192
7, 170
18, 174
21, 136
9, 179
17, 191
7, 211
7, 237
7, 261
2, 253
2, 266
2, 249
1, 227
12, 212
12, 173
2, 171
26, 184
4, 163
4, 153
4, 203
2, 207
3, 207
3, 194
3, 192
7, 184
64, 204
5, 178
17, 171
4, 178
5, 186
3, 179
3, 217
3, 208
5, 218
6, 224
10, 235
10, 235
5, 227
3, 220
5, 199
5, 199
4, 170
4, 179
4, 197
10, 197
9, 191
7, 210
24, 188
24, 221
28, 233
41, 251
16, 207
37, 177
7, 173
18, 220
15, 226
54, 213
65, 214
176, 208
24, 167
7, 153
22, 150
50, 168
34, 141
8, 165
8, 155
5, 126
8, 160
3, 193
8, 225
4, 212
2, 208
15, 220
22, 217
57, 227
74, 232
18, 222
7, 175
7, 169
5, 188
5, 199
18, 215
9, 206
4, 219
5, 228
5, 214
4, 225
1, 207
3, 206
3, 230
9, 292
5, 235
2, 219
2, 201
40, 199
40, 195
25, 165
36, 188
185, 206
851, 306
13, 284
2, 202
2, 240
2, 263
3, 232
9, 227
12, 252
4, 247
7, 249
5, 203
2, 157
4, 188
2, 181
2, 178
5, 156
5, 133
5, 156
4, 171
16, 167
5, 173
81, 193
28, 227
38, 242
20, 226
16, 242
4, 194
28, 199
25, 213
1, 170
1, 159
6, 182
6, 186
77, 212
189, 176
415, 199
496, 202
284, 189
25, 190
31, 196
59, 153
81, 156
65, 209
25, 202
5, 158
3, 148
6, 195
6, 211
3, 198
2, 173
4, 177
6, 226
4, 218
4, 198
6, 199
10, 222
4, 197
4, 218
4, 217
3, 227
3, 208
3, 199
2, 175
7, 156
12, 173
3, 201
3, 198
1, 185
1, 220
3, 272
4, 264
7, 243
1, 193
1, 184
1, 183
1, 180
1, 166
2, 179
2, 184
3, 182
8, 221
8, 250
8, 236
8, 248
10, 279
33, 292
36, 259
19, 218
4, 184
4, 172
2, 196
2, 203
4, 202
5, 240
13, 260
20, 261
20, 265
14, 263
10, 254
10, 243
10, 216
20, 215
26, 228
17, 189
10, 176
12, 202
15, 177
6, 146
5, 152
3, 150
5, 143
5, 148
10, 197
10, 174
10, 177
11, 193
11, 202
21, 209
25, 183
10, 193
25, 211
14, 217
7, 202
3, 175
3, 149
1, 143
1, 149
2, 154
2, 163
4, 126
17, 151
27, 157
15, 174
39, 188
12, 198
4, 213
9, 242
9, 236
8, 228
8, 211
22, 211
11, 222
10, 216
10, 215
107, 227
16, 205
9, 179
11, 193
12, 212
4, 172
3, 165
4, 150
4, 168
10, 174
18, 159
174, 188
40, 168
53, 181
80, 202
22, 196
18, 161
18, 146
107, 170
23, 166
226, 252
27, 249
42, 245
40, 221
1, 164
15, 164
5, 175
5, 168
3, 185
36, 227
36, 198
8, 217
4, 162
4, 151
2, 147
3, 156
12, 183
12, 176
58, 181
8, 155
9, 168
48, 199
20, 206
20, 205
48, 243
16, 235
8, 226
2, 207
1, 197
2, 205
4, 217
6, 228
8, 207
13, 195
13, 167
2, 162
3, 175
3, 177
14, 226
14, 221
8, 179
5, 214
5, 221
3, 210
2, 188
2, 208
4, 211
2, 151
15, 248
7, 269
24, 238
3, 228
5, 175
2, 189
2, 200
13, 233
3, 206
3, 230
3, 220
3, 207
3, 208
4, 202
4, 212
4, 203
17, 223
12, 209
14, 208
27, 214
20, 222
1, 152
1, 151
2, 154
1, 149
1, 152
1, 138
4, 185
4, 173
9, 201
4, 227
2, 183
4, 184
5, 213
10, 195
10, 224
13, 258
12, 235
4, 190
6, 198
6, 193
4, 158
2, 171
2, 181
3, 177
24, 213
8, 209
8, 199
11, 220
50, 224
34, 222
62, 219
25, 191
5, 170
3, 132
7, 146
36, 176
